transaction_id,customer_id,transaction_date,transaction_type,amount,channel,merchant_category
T000366_029,C000366,2026-05-20,Debit,108.48,Internet Banking,Food
T000366_030,C000366,2026-08-01,Debit,103.45,ATM,Cash
T000366_031,C000366,2026-08-09,Credit,76.67,Mobile App,Bills
T000366_032,C000366,2026-07-23,Credit,150.12,Mobile App,Bills
T000366_033,C000366,2026-07-31,Debit,55.58,Mobile App,Investment
T000366_034,C000366,2026-08-06,Debit,64.91,Internet Banking,Transfer
T000366_035,C000366,2026-06-26,Debit,63.6,ATM,Travel
T000366_036,C000366,2026-07-06,Debit,69.19,Mobile App,Food
T000366_037,C000366,2026-08-11,Debit,46.15,Mobile App,Other
T000366_038,C000366,2026-07-30,Debit,62.15,POS,Cash
T000366_039,C000366,2026-08-10,Debit,71.84,Mobile App,Shopping
T000366_040,C000366,2026-07-19,Credit,71.18,Internet Banking,Other
T000366_041,C000366,2026-08-10,Credit,83.67,Internet Banking,Travel
T000366_042,C000366,2026-08-11,Debit,40.0,ATM,Other
T000366_043,C000366,2026-07-24,Debit,61.35,Branch,Other
T000367_001,C000367,2026-07-04,Debit,118.24,Mobile App,Food
T000367_002,C000367,2026-07-16,Debit,68.19,Mobile App,Transfer
T000367_003,C000367,2026-07-14,Credit,132.29,Mobile App,Cash
T000367_004,C000367,2026-08-12,Credit,157.48,Mobile App,Bills
T000367_005,C000367,2026-08-01,Credit,69.2,Mobile App,Travel
T000367_006,C000367,2026-08-05,Debit,89.08,Internet Banking,Shopping
T000367_007,C000367,2026-07-30,Debit,87.03,Internet Banking,Travel
T000367_008,C000367,2026-07-18,Debit,97.76,Mobile App,Travel
T000367_009,C000367,2026-07-22,Debit,87.77,Mobile App,Transfer
T000367_010,C000367,2026-08-11,Credit,122.68,Mobile App,Food
T000367_011,C000367,2026-06-15,Debit,78.89,Internet Banking,Bills
T000367_012,C000367,2026-08-02,Credit,98.88,Mobile App,Other
T000367_013,C000367,2026-08-14,Debit,96.76,Branch,Food
T000367_014,C000367,2026-06-27,Debit,119.85,Mobile App,Shopping
T000367_015,C000367,2026-08-14,Debit,40.0,Mobile App,Cash
T000367_016,C000367,2026-06-08,Credit,112.96,Mobile App,Travel
T000367_017,C000367,2026-07-07,Debit,46.83,Mobile App,Transfer
T000367_018,C000367,2026-08-02,Debit,45.22,Mobile App,Investment
T000367_019,C000367,2026-07-21,Credit,50.32,Mobile App,Food
T000367_020,C000367,2026-06-15,Debit,48.13,Internet Banking,Transfer
T000367_021,C000367,2026-07-31,Credit,61.54,Internet Banking,Cash
T000367_022,C000367,2026-08-08,Debit,40.0,Mobile App,Cash
T000367_023,C000367,2026-05-19,Debit,131.51,Internet Banking,Investment
T000367_024,C000367,2026-07-15,Credit,53.19,Internet Banking,Investment
T000367_025,C000367,2026-05-31,Debit,114.97,Branch,Cash
T000367_026,C000367,2026-07-12,Debit,81.4,Mobile App,Transfer
T000368_001,C000368,2026-07-25,Credit,40.0,Mobile App,Transfer
T000368_002,C000368,2026-07-14,Debit,78.56,ATM,Travel
T000368_003,C000368,2026-08-25,Debit,218.12,Mobile App,Transfer
T000368_004,C000368,2026-07-23,Debit,64.51,ATM,Travel
T000368_005,C000368,2026-06-27,Debit,47.44,Mobile App,Investment
T000368_006,C000368,2026-08-13,Debit,83.04,ATM,Investment
T000368_007,C000368,2026-08-07,Credit,40.0,Mobile App,Investment
T000368_008,C000368,2026-07-14,Debit,40.0,ATM,Travel
T000368_009,C000368,2026-08-27,Credit,59.09,Mobile App,Other
T000368_010,C000368,2026-07-28,Credit,47.45,Mobile App,Other
T000368_011,C000368,2026-08-25,Credit,40.25,Mobile App,Food
T000368_012,C000368,2026-08-25,Credit,108.33,POS,Investment
T000368_013,C000368,2026-07-23,Debit,48.55,Internet Banking,Other
T000368_014,C000368,2026-08-02,Credit,46.08,POS,Bills
T000368_015,C000368,2026-08-28,Credit,55.33,Mobile App,Cash
T000368_016,C000368,2026-06-18,Debit,58.27,ATM,Bills
T000368_017,C000368,2026-08-25,Debit,73.53,Mobile App,Transfer
T000368_018,C000368,2026-08-25,Debit,60.41,Internet Banking,Bills
T000368_019,C000368,2026-08-02,Debit,102.68,Mobile App,Bills
T000368_020,C000368,2026-08-01,Debit,45.55,Internet Banking,Travel
T000368_021,C000368,2026-08-25,Debit,104.86,Mobile App,Travel
T000368_022,C000368,2026-08-02,Debit,197.48,ATM,Bills
T000368_023,C000368,2026-07-14,Debit,83.65,Branch,Food
T000368_024,C000368,2026-07-31,Debit,91.8,Branch,Cash
T000368_025,C000368,2026-07-23,Debit,60.92,Internet Banking,Investment
T000368_026,C000368,2026-07-30,Credit,44.29,Mobile App,Other
T000368_027,C000368,2026-08-26,Credit,125.53,ATM,Cash
T000368_028,C000368,2026-08-26,Debit,103.51,Internet Banking,Food
T000368_029,C000368,2026-07-29,Debit,80.65,Internet Banking,Other
T000368_030,C000368,2026-08-15,Credit,100.51,Mobile App,Other
T000368_031,C000368,2026-07-08,Debit,62.6,Internet Banking,Bills
T000368_032,C000368,2026-08-17,Debit,75.0,ATM,Food
T000368_033,C000368,2026-08-27,Debit,65.53,Mobile App,Shopping
T000368_034,C000368,2026-07-28,Debit,74.95,Internet Banking,Shopping
T000368_035,C000368,2026-07-18,Debit,57.84,ATM,Transfer
T000368_036,C000368,2026-07-22,Debit,41.4,POS,Investment
T000368_037,C000368,2026-08-22,Debit,113.01,Branch,Shopping
T000368_038,C000368,2026-06-22,Debit,43.3,Mobile App,Travel
T000368_039,C000368,2026-08-17,Debit,55.5,Internet Banking,Other
T000368_040,C000368,2026-08-21,Debit,62.47,Mobile App,Bills
T000368_041,C000368,2026-08-25,Credit,71.28,ATM,Shopping
T000368_042,C000368,2026-07-18,Debit,40.0,Branch,Travel
T000368_043,C000368,2026-07-15,Credit,40.0,Mobile App,Shopping
T000369_001,C000369,2026-08-01,Debit,161.6,Mobile App,Food
T000369_002,C000369,2026-08-06,Debit,112.77,Mobile App,Bills
T000369_003,C000369,2026-08-05,Debit,94.51,Internet Banking,Bills
T000369_004,C000369,2026-07-11,Credit,69.19,Mobile App,Travel
T000369_005,C000369,2026-07-30,Credit,103.18,POS,Transfer
T000369_006,C000369,2026-07-04,Debit,53.16,Mobile App,Food
T000369_007,C000369,2026-07-15,Debit,91.47,Internet Banking,Travel
T000369_008,C000369,2026-07-01,Debit,119.61,Mobile App,Travel
T000369_009,C000369,2026-05-18,Credit,69.42,Branch,Food
T000369_010,C000369,2026-07-21,Debit,201.15,POS,Food
T000369_011,C000369,2026-08-14,Credit,61.7,Mobile App,Bills
T000369_012,C000369,2026-07-15,Debit,155.91,Internet Banking,Cash
T000369_013,C000369,2026-06-06,Debit,92.59,ATM,Shopping
T000369_014,C000369,2026-06-02,Debit,121.69,Internet Banking,Food
T000369_015,C000369,2026-08-01,Debit,90.84,ATM,Food
T000369_016,C000369,2026-05-26,Debit,81.7,Internet Banking,Food
T000369_017,C000369,2026-08-15,Credit,83.82,POS,Travel
T000369_018,C000369,2026-08-06,Debit,44.91,Mobile App,Bills
T000369_019,C000369,2026-08-11,Debit,142.6,Internet Banking,Transfer
T000369_020,C000369,2026-07-09,Debit,90.45,Internet Banking,Transfer
T000369_021,C000369,2026-07-19,Debit,94.07,POS,Investment
T000369_022,C000369,2026-07-29,Credit,62.52,Mobile App,Transfer
T000369_023,C000369,2026-07-03,Debit,58.69,ATM,Bills
T000369_024,C000369,2026-07-08,Debit,167.04,Internet Banking,Food
T000369_025,C000369,2026-07-18,Debit,92.35,ATM,Investment
T000369_026,C000369,2026-08-07,Debit,103.9,Mobile App,Cash
T000369_027,C000369,2026-08-02,Debit,115.76,POS,Shopping
T000369_028,C000369,2026-08-05,Credit,118.75,Branch,Travel
T000370_001,C000370,2026-07-19,Credit,681.29,ATM,Other
T000370_002,C000370,2026-07-31,Debit,284.82,Mobile App,Shopping
T000370_003,C000370,2026-07-03,Debit,206.65,Mobile App,Cash
T000370_004,C000370,2026-07-15,Debit,196.14,Mobile App,Transfer
T000370_005,C000370,2026-07-23,Credit,356.49,Internet Banking,Food
T000370_006,C000370,2026-07-27,Debit,291.22,Internet Banking,Food
T000370_007,C000370,2026-08-08,Credit,186.3,Mobile App,Shopping
T000370_008,C000370,2026-08-08,Debit,192.2,Mobile App,Investment
T000370_009,C000370,2026-08-05,Debit,361.64,Internet Banking,Cash
T000370_010,C000370,2026-08-12,Debit,601.43,POS,Other
T000370_011,C000370,2026-07-26,Credit,327.26,Branch,Food
T000370_012,C000370,2026-07-11,Debit,266.43,Mobile App,Cash
T000370_013,C000370,2026-07-21,Debit,390.04,Mobile App,Other
T000370_014,C000370,2026-08-07,Credit,243.77,Internet Banking,Transfer
T000370_015,C000370,2026-07-10,Credit,212.59,Internet Banking,Cash
T000370_016,C000370,2026-07-28,Credit,152.63,Internet Banking,Transfer
T000370_017,C000370,2026-08-12,Debit,295.47,Mobile App,Cash
T000370_018,C000370,2026-07-29,Debit,136.14,Internet Banking,Shopping
T000370_019,C000370,2026-07-28,Credit,197.2,ATM,Other
T000370_020,C000370,2026-07-29,Debit,242.0,Mobile App,Cash
T000370_021,C000370,2026-07-27,Debit,729.09,ATM,Bills
T000370_022,C000370,2026-05-22,Credit,363.75,Mobile App,Bills
T000370_023,C000370,2026-08-11,Debit,79.71,Branch,Food
T000370_024,C000370,2026-08-04,Debit,312.7,Branch,Investment
T000370_025,C000370,2026-08-07,Credit,362.68,Mobile App,Travel
T000370_026,C000370,2026-07-29,Credit,289.59,Mobile App,Cash
T000370_027,C000370,2026-07-31,Debit,91.87,Internet Banking,Other
T000370_028,C000370,2026-07-16,Credit,727.99,Mobile App,Food
T000370_029,C000370,2026-08-11,Debit,730.07,ATM,Investment
T000370_030,C000370,2026-08-08,Debit,459.05,POS,Shopping
T000370_031,C000370,2026-07-14,Debit,219.68,Mobile App,Cash
T000370_032,C000370,2026-07-20,Debit,364.67,Branch,Investment
T000370_033,C000370,2026-08-06,Debit,297.14,Mobile App,Other
T000370_034,C000370,2026-07-25,Credit,140.7,Mobile App,Investment
T000370_035,C000370,2026-05-12,Debit,374.32,Branch,Bills
T000370_036,C000370,2026-08-10,Debit,158.12,Branch,Cash
T000370_037,C000370,2026-05-22,Credit,312.41,POS,Food
T000370_038,C000370,2026-06-06,Debit,363.25,Mobile App,Bills
T000370_039,C000370,2026-08-03,Debit,136.39,ATM,Food
T000370_040,C000370,2026-07-19,Credit,437.97,Mobile App,Transfer
T000370_041,C000370,2026-07-26,Debit,221.18,POS,Travel
T000370_042,C000370,2026-07-31,Debit,331.93,Mobile App,Cash
T000370_043,C000370,2026-08-11,Credit,425.37,Branch,Transfer
T000370_044,C000370,2026-07-16,Credit,264.96,POS,Investment
T000370_045,C000370,2026-08-03,Debit,245.84,Internet Banking,Other
T000370_046,C000370,2026-08-10,Debit,152.37,Internet Banking,Transfer
T000370_047,C000370,2026-08-12,Debit,204.66,Branch,Other
T000370_048,C000370,2026-08-07,Credit,382.46,Branch,Shopping
T000370_049,C000370,2026-08-04,Debit,317.76,Internet Banking,Transfer
T000370_050,C000370,2026-08-13,Debit,233.85,Internet Banking,Cash
T000370_051,C000370,2026-06-23,Debit,201.6,Internet Banking,Cash
T000370_052,C000370,2026-07-23,Debit,199.96,ATM,Bills
T000371_001,C000371,2026-07-25,Debit,104.82,Mobile App,Other
T000371_002,C000371,2026-04-13,Debit,139.22,Mobile App,Travel
T000371_003,C000371,2026-06-27,Debit,82.01,Internet Banking,Other
T000371_004,C000371,2026-07-11,Debit,123.24,Internet Banking,Other
T000371_005,C000371,2026-08-19,Debit,115.53,Mobile App,Bills
T000371_006,C000371,2026-08-11,Debit,193.95,Internet Banking,Transfer
T000371_007,C000371,2026-08-10,Debit,100.1,ATM,Investment
T000371_008,C000371,2026-07-19,Debit,110.98,Internet Banking,Cash
T000371_009,C000371,2026-08-06,Debit,103.12,Mobile App,Transfer
T000371_010,C000371,2026-08-19,Credit,195.87,Mobile App,Food
T000371_011,C000371,2026-06-13,Debit,99.56,Internet Banking,Investment
T000371_012,C000371,2026-06-30,Debit,106.33,Mobile App,Bills
T000371_013,C000371,2026-07-07,Debit,334.22,Mobile App,Travel
T000371_014,C000371,2026-08-09,Debit,114.94,Branch,Investment
T000371_015,C000371,2026-08-19,Debit,127.88,Mobile App,Food
T000371_016,C000371,2026-07-24,Debit,61.82,Mobile App,Transfer
T000371_017,C000371,2026-08-15,Credit,90.59,Mobile App,Transfer
T000371_018,C000371,2026-08-18,Debit,213.61,Mobile App,Cash
T000371_019,C000371,2026-08-22,Debit,112.59,Internet Banking,Cash
T000371_020,C000371,2026-06-12,Debit,60.48,Mobile App,Transfer
T000371_021,C000371,2026-07-14,Debit,109.58,Mobile App,Investment
T000371_022,C000371,2026-08-23,Debit,256.57,ATM,Cash
T000371_023,C000371,2026-07-11,Debit,200.41,Branch,Travel
T000371_024,C000371,2026-07-27,Debit,128.46,Mobile App,Cash
T000371_025,C000371,2026-06-11,Debit,52.05,Internet Banking,Bills
T000371_026,C000371,2026-07-02,Credit,89.0,Branch,Transfer
T000371_027,C000371,2026-08-12,Debit,113.34,Mobile App,Bills
T000371_028,C000371,2026-08-07,Credit,48.12,Mobile App,Shopping
T000371_029,C000371,2026-06-22,Debit,161.79,POS,Other
T000371_030,C000371,2026-08-25,Debit,98.89,Mobile App,Investment
T000371_031,C000371,2026-07-03,Debit,59.61,Branch,Cash
T000371_032,C000371,2026-08-06,Debit,63.27,Mobile App,Investment
T000371_033,C000371,2026-08-21,Debit,207.53,ATM,Shopping
T000371_034,C000371,2026-08-15,Debit,101.29,Mobile App,Other
T000371_035,C000371,2026-08-22,Debit,93.03,POS,Investment
T000371_036,C000371,2026-08-22,Debit,90.07,Mobile App,Bills
T000371_037,C000371,2026-08-23,Debit,154.33,Internet Banking,Food
T000371_038,C000371,2026-08-25,Debit,41.77,Mobile App,Bills
T000371_039,C000371,2026-07-05,Credit,67.24,Branch,Other
T000371_040,C000371,2026-08-01,Credit,120.37,Branch,Investment
T000371_041,C000371,2026-08-04,Debit,150.84,Internet Banking,Other
T000371_042,C000371,2026-07-05,Debit,262.55,Mobile App,Shopping
T000371_043,C000371,2026-07-28,Debit,285.91,Internet Banking,Food
T000371_044,C000371,2026-08-22,Debit,92.08,Internet Banking,Bills
T000371_045,C000371,2026-08-20,Debit,138.31,Internet Banking,Transfer
T000371_046,C000371,2026-08-04,Debit,173.67,Mobile App,Shopping
T000371_047,C000371,2026-08-20,Debit,138.53,POS,Travel
T000371_048,C000371,2026-08-07,Credit,92.59,Internet Banking,Food
T000371_049,C000371,2026-07-24,Debit,63.06,Mobile App,Travel
T000371_050,C000371,2026-08-16,Debit,106.73,POS,Travel
T000371_051,C000371,2026-07-28,Debit,101.19,Mobile App,Bills
T000371_052,C000371,2026-08-19,Debit,103.59,Mobile App,Other
T000371_053,C000371,2026-07-04,Debit,97.14,Mobile App,Bills
T000371_054,C000371,2026-08-24,Credit,75.49,Branch,Travel
T000371_055,C000371,2026-06-24,Debit,82.26,ATM,Food
T000372_001,C000372,2026-02-06,Debit,62.53,Mobile App,Travel
T000372_002,C000372,2026-01-18,Debit,111.15,Mobile App,Food
T000372_003,C000372,2026-03-12,Debit,120.3,Branch,Bills
T000372_004,C000372,2025-11-25,Debit,136.24,Branch,Transfer
T000372_005,C000372,2026-04-14,Credit,122.79,Branch,Transfer
T000372_006,C000372,2026-03-15,Debit,88.18,Internet Banking,Food
T000372_007,C000372,2026-04-18,Debit,134.62,Mobile App,Other
T000372_008,C000372,2026-04-03,Credit,162.31,ATM,Travel
T000372_009,C000372,2026-04-23,Debit,65.11,Mobile App,Transfer
T000372_010,C000372,2026-04-05,Debit,56.93,ATM,Other
T000372_011,C000372,2026-04-02,Debit,301.22,Mobile App,Cash
T000372_012,C000372,2026-04-07,Credit,101.82,POS,Other
T000372_013,C000372,2026-04-07,Debit,65.9,ATM,Cash
T000372_014,C000372,2026-03-04,Credit,114.55,Mobile App,Bills
T000372_015,C000372,2026-03-28,Credit,105.49,Mobile App,Other
T000372_016,C000372,2026-02-08,Debit,87.14,ATM,Bills
T000372_017,C000372,2026-03-11,Credit,52.54,Mobile App,Bills
T000372_018,C000372,2026-03-31,Debit,143.8,Mobile App,Bills
T000372_019,C000372,2026-03-18,Debit,80.8,Mobile App,Travel
T000372_020,C000372,2026-01-05,Debit,142.76,Internet Banking,Other
T000372_021,C000372,2026-04-05,Debit,122.47,Branch,Shopping
T000372_022,C000372,2026-04-15,Debit,106.43,Branch,Cash
T000373_001,C000373,2026-06-21,Debit,215.65,ATM,Bills
T000373_002,C000373,2026-07-08,Debit,92.21,ATM,Cash
T000373_003,C000373,2026-07-29,Credit,53.9,Mobile App,Travel
T000373_004,C000373,2026-06-04,Debit,45.24,Mobile App,Investment
T000373_005,C000373,2026-05-17,Credit,84.81,Internet Banking,Bills
T000373_006,C000373,2026-07-29,Debit,40.0,Mobile App,Bills
T000373_007,C000373,2026-07-30,Debit,46.71,POS,Investment
T000373_008,C000373,2026-07-02,Credit,114.31,Branch,Other
T000373_009,C000373,2026-06-13,Debit,141.96,POS,Food
T000373_010,C000373,2026-08-04,Debit,61.62,Mobile App,Bills
T000373_011,C000373,2026-07-21,Credit,141.33,POS,Food
T000373_012,C000373,2026-07-01,Debit,228.51,ATM,Transfer
T000373_013,C000373,2026-07-25,Credit,46.66,POS,Transfer
T000373_014,C000373,2026-05-19,Credit,90.91,Internet Banking,Cash
T000373_015,C000373,2026-06-09,Debit,118.59,Mobile App,Travel
T000373_016,C000373,2026-07-23,Debit,50.28,Internet Banking,Food
T000373_017,C000373,2026-07-23,Debit,176.68,Internet Banking,Transfer
T000373_018,C000373,2026-07-29,Credit,101.78,Mobile App,Cash
T000373_019,C000373,2026-08-07,Debit,92.1,Internet Banking,Transfer
T000373_020,C000373,2026-08-07,Credit,69.74,Branch,Other
T000373_021,C000373,2026-05-29,Debit,98.17,Internet Banking,Investment
T000373_022,C000373,2026-08-04,Credit,73.13,Branch,Investment
T000373_023,C000373,2026-08-05,Debit,62.02,Internet Banking,Bills
T000373_024,C000373,2026-06-11,Debit,72.91,ATM,Other
T000373_025,C000373,2026-06-29,Debit,136.62,Mobile App,Bills
T000373_026,C000373,2026-06-27,Debit,139.8,Branch,Bills
T000373_027,C000373,2026-07-17,Debit,61.47,Branch,Travel
T000373_028,C000373,2026-07-30,Debit,270.01,Internet Banking,Food
T000373_029,C000373,2026-06-28,Debit,112.37,Mobile App,Travel
T000373_030,C000373,2026-07-30,Debit,115.07,ATM,Transfer
T000373_031,C000373,2026-07-25,Credit,181.62,Internet Banking,Bills
T000373_032,C000373,2026-06-30,Debit,108.3,ATM,Investment
T000373_033,C000373,2026-08-07,Debit,85.24,Branch,Bills
T000373_034,C000373,2026-07-09,Debit,74.2,Branch,Cash
T000373_035,C000373,2026-08-05,Debit,187.22,Mobile App,Food
T000374_001,C000374,2026-06-28,Credit,143.61,Mobile App,Travel
T000374_002,C000374,2026-07-10,Credit,128.74,Mobile App,Food
T000374_003,C000374,2026-08-15,Credit,168.26,Branch,Food
T000374_004,C000374,2026-07-21,Credit,73.07,Branch,Other
T000374_005,C000374,2026-08-22,Credit,51.15,POS,Investment
T000374_006,C000374,2026-08-19,Debit,131.38,ATM,Transfer
T000374_007,C000374,2026-03-20,Credit,82.9,ATM,Bills
T000374_008,C000374,2026-08-15,Debit,119.48,Mobile App,Other
T000374_009,C000374,2026-08-15,Debit,84.69,Mobile App,Shopping
T000374_010,C000374,2026-08-11,Debit,68.59,Branch,Bills
T000374_011,C000374,2026-08-16,Credit,203.53,Mobile App,Food
T000374_012,C000374,2026-06-30,Debit,148.68,Mobile App,Food
T000374_013,C000374,2026-07-04,Debit,123.24,Mobile App,Transfer
T000374_014,C000374,2026-07-08,Credit,197.67,Mobile App,Food
T000374_015,C000374,2026-08-02,Debit,134.96,Internet Banking,Investment
T000374_016,C000374,2026-07-20,Debit,222.42,Mobile App,Transfer
T000374_017,C000374,2026-06-13,Debit,139.36,Branch,Shopping
T000374_018,C000374,2026-07-12,Debit,40.0,Mobile App,Bills
T000374_019,C000374,2026-08-11,Credit,118.76,Internet Banking,Cash
T000374_020,C000374,2026-08-17,Debit,68.6,Mobile App,Investment
T000374_021,C000374,2026-07-27,Credit,139.97,ATM,Travel
T000374_022,C000374,2026-07-25,Debit,130.66,Mobile App,Investment
T000374_023,C000374,2026-08-12,Credit,64.32,Mobile App,Other
T000374_024,C000374,2026-06-14,Debit,119.6,Branch,Transfer
T000374_025,C000374,2026-08-05,Debit,331.48,Mobile App,Shopping
T000374_026,C000374,2026-08-21,Debit,96.71,Mobile App,Bills
T000374_027,C000374,2026-07-28,Debit,213.68,Mobile App,Transfer
T000374_028,C000374,2026-07-22,Debit,131.52,Internet Banking,Transfer
T000374_029,C000374,2026-07-30,Credit,71.77,ATM,Investment
T000374_030,C000374,2026-08-06,Credit,70.49,Internet Banking,Cash
T000374_031,C000374,2026-07-31,Credit,107.01,Mobile App,Cash
T000374_032,C000374,2026-06-11,Debit,226.37,ATM,Other
T000374_033,C000374,2026-08-10,Debit,69.6,Mobile App,Cash
T000374_034,C000374,2026-08-15,Credit,79.46,Mobile App,Food
T000374_035,C000374,2026-06-05,Debit,229.17,POS,Shopping
T000374_036,C000374,2026-08-13,Debit,127.35,Branch,Shopping
T000374_037,C000374,2026-08-16,Credit,158.08,Internet Banking,Transfer
T000374_038,C000374,2026-08-02,Debit,120.95,Branch,Shopping
T000374_039,C000374,2026-06-22,Credit,214.28,Mobile App,Investment
T000374_040,C000374,2026-07-05,Debit,86.24,Branch,Other
T000374_041,C000374,2026-07-23,Debit,136.72,Mobile App,Other
T000374_042,C000374,2026-07-17,Credit,307.85,Internet Banking,Food
T000374_043,C000374,2026-07-21,Debit,177.5,Internet Banking,Shopping
T000374_044,C000374,2026-08-16,Debit,124.45,Branch,Food
T000374_045,C000374,2026-06-14,Debit,77.49,Mobile App,Investment
T000374_046,C000374,2026-08-05,Debit,146.95,Mobile App,Other
T000374_047,C000374,2026-08-12,Debit,94.94,POS,Other
T000374_048,C000374,2026-05-20,Debit,169.72,Internet Banking,Food
T000374_049,C000374,2026-06-06,Debit,320.9,Internet Banking,Travel
T000374_050,C000374,2026-08-14,Debit,141.9,ATM,Other
T000374_051,C000374,2026-08-21,Debit,75.85,Branch,Other
T000374_052,C000374,2026-08-06,Debit,170.67,ATM,Travel
T000374_053,C000374,2026-08-22,Debit,144.39,POS,Cash
T000374_054,C000374,2026-08-23,Credit,141.71,Mobile App,Investment
T000374_055,C000374,2026-06-26,Debit,168.45,Mobile App,Investment
T000375_001,C000375,2026-08-19,Credit,40.0,Internet Banking,Transfer
T000375_002,C000375,2026-08-03,Credit,40.0,Mobile App,Shopping
