customer_id,age,customer_tenure_years,annual_income,average_account_balance,monthly_spending,transaction_count,average_transaction_amount_x,recency_days,debit_ratio,credit_ratio,digital_usage_score,mobile_app_login_frequency,digital_transaction_ratio,products_held,engagement_score,spending_trend,total_transaction_amount,average_transaction_amount_y,median_transaction_amount,transaction_count_actual,active_months,last_transaction_date,first_transaction_date,debit_transactions,credit_transactions,transaction_amount_std,transactions_per_active_month,debit_ratio_actual,credit_ratio_actual,recency_days_actual,frequency,monetary,recency_score,frequency_score,monetary_score,rfm_score,products_held_actual,product_categories_held,product_value_total,product_value_average,loan_products,investment_products,insurance_products,credit_card_products,campaigns_received,campaign_interactions,campaigns_opened,campaigns_clicked,campaigns_converted,campaign_open_rate,campaign_click_rate,campaign_conversion_rate,recommendations_received,average_suitability_score,recommendations_accepted,recommendations_converted,recommendation_acceptance_rate,recommendation_conversion_rate,high_value_transactions,monthly_income,balance_to_income_ratio,spending_to_income_ratio,transaction_value_to_income_ratio,product_penetration,high_value_transaction_ratio,digital_activity_index,relationship_depth_score,customer_value_index
C000360,43,7.7,46807,333464,1410.49,36,100.0,6.2,0.595,0.405,0.839,13.0,0.813,1,0.574,-0.212,1769.44,49.15111111111111,40.0,36,5,2026-08-22,2026-03-24,24,12,14.30740263495545,7.2,0.6666666666666666,0.3333333333333333,7,36,1769.44,4,3,1,8,1,1,38697.61,38697.61,0,0,0,0,7,7,5,2,0,0.7142857142857143,0.4,0.0,3,0.49033333333333334,1,0,0.3333333333333333,0.0,0,3900.5833333333335,7.124233554810178,0.36161001559595785,0.037802892729719914,0.125,0.0,0.7108,0.40969999999999995,0.23616666666666666
C000361,38,2.3,46132,53923,1252.48,29,100.0,16.3,0.563,0.437,0.753,3.0,0.676,1,0.529,-0.133,1368.06,47.17448275862069,40.0,29,4,2026-08-11,2026-05-02,14,15,14.042803338926442,7.25,0.4827586206896552,0.5172413793103449,18,29,1368.06,2,2,1,5,1,1,14819.27,14819.27,0,0,0,0,5,5,5,1,0,1.0,0.2,0.0,5,0.2942,0,0,0.0,0.0,0,3844.3333333333335,1.1688849388710656,0.3257990115321252,0.029655336859446803,0.125,0.0,0.53785,0.3587,0.061750000000000006
C000362,40,10.4,307191,1003277,14307.7,56,364.94,20.3,0.78,0.22,0.623,21.0,0.566,6,0.616,0.007,10918.32,194.97,194.83499999999998,56,5,2026-08-09,2026-04-06,46,10,81.19600747013926,11.2,0.8214285714285714,0.17857142857142858,20,56,10918.32,2,5,5,12,6,5,856606.45,142767.74166666667,2,1,0,1,4,4,2,2,1,0.5,1.0,0.5,5,0.5606,2,1,0.4,0.5,0,25599.25,3.2659713337955862,0.5589109055929373,0.03554244753264256,0.75,0.0,0.6318499999999999,0.6723,0.9558333333333333
C000363,39,6.4,71704,447652,3363.87,38,100.0,5.1,0.833,0.167,0.52,10.0,0.68,2,0.738,0.191,3532.96,92.97263157894737,90.16499999999999,38,4,2026-08-24,2026-05-28,36,2,37.445644403314994,9.5,0.9473684210526315,0.05263157894736842,5,38,3532.96,5,3,3,11,2,1,43298.6,21649.3,0,0,0,0,4,4,2,0,0,0.5,0.0,0.0,5,0.5316,2,1,0.4,0.5,0,5975.333333333333,6.243054780765369,0.5629593885975678,0.049271449291531856,0.25,0.0,0.504,0.4714,0.5289166666666667
C000364,21,9.9,72302,409560,1109.68,43,100.0,25.5,0.716,0.284,0.505,9.0,0.617,1,0.519,0.064,1726.01,40.139767441860464,40.0,43,4,2026-08-04,2026-05-23,25,18,0.8903516918079091,10.75,0.5813953488372093,0.4186046511627907,25,43,1726.01,1,4,1,6,1,1,107623.16,107623.16,0,0,0,1,4,4,0,0,0,0.0,0.0,0.0,2,0.2895,1,0,0.5,0.0,0,6025.166666666667,5.66457359409145,0.1841741583911925,0.02387223036707145,0.125,0.0,0.47150000000000003,0.3557,0.3963333333333333
C000365,40,7.9,62467,770011,1161.34,31,100.0,25.5,0.482,0.518,0.683,9.0,0.598,1,0.507,-0.086,1357.26,43.78258064516129,40.0,31,5,2026-08-03,2026-04-17,11,20,11.204598451154459,6.2,0.3548387096774194,0.6451612903225806,26,31,1357.26,1,2,1,4,1,1,156955.33,156955.33,0,0,0,0,5,5,1,0,0,0.2,0.0,0.0,4,0.55475,1,0,0.25,0.0,0,5205.583333333333,12.32668448941041,0.22309507419917715,0.021727632189796214,0.125,0.0,0.54685,0.38959999999999995,0.42408333333333326
C000366,38,12.7,49229,161670,2849.4,43,100.0,16.2,0.818,0.182,0.508,8.0,0.292,6,0.609,-0.003,3081.6,71.66511627906976,67.17,43,4,2026-08-13,2026-05-16,33,10,27.057123819632405,10.75,0.7674418604651163,0.23255813953488372,16,43,3081.6,2,4,3,9,6,5,105269.68,17544.946666666667,1,1,1,1,4,4,1,1,1,0.25,1.0,1.0,3,0.465,1,1,0.3333333333333333,1.0,0,4102.416666666667,3.2840398951837333,0.6945662109732068,0.06259724958865709,0.75,0.0,0.3816,0.6327,0.22541666666666665
C000367,56,13.5,62929,352114,1891.19,26,100.0,15.5,0.801,0.199,0.933,11.0,0.823,1,0.628,0.159,2250.17,86.545,87.4,26,4,2026-08-14,2026-05-19,17,9,33.06263102053435,6.5,0.6538461538461539,0.34615384615384615,15,26,2250.17,2,2,2,6,1,1,33098.99,33098.99,0,0,0,0,5,5,5,1,1,1.0,0.2,1.0,5,0.5018,2,0,0.4,0.0,0,5244.083333333333,5.595417057318565,0.3606330944397655,0.035757282016240524,0.125,0.0,0.7356,0.38839999999999997,0.3461666666666666
C000368,50,10.4,84681,236205,3654.73,43,100.0,1.3,0.745,0.255,0.585,6.0,0.515,2,0.622,-0.078,3153.27,73.33186046511628,62.47,43,3,2026-08-28,2026-06-18,30,13,38.08675224348037,14.333333333333334,0.6976744186046512,0.3023255813953488,1,43,3153.27,5,4,3,12,2,2,88404.76,44202.38,0,0,0,1,5,5,2,1,0,0.4,0.5,0.0,2,0.381,1,0,0.5,0.0,0,7056.75,2.789350621745138,0.517905551422397,0.037237042547915114,0.25,0.0,0.452,0.3991,0.48991666666666667
C000369,44,5.4,57139,253782,2288.39,28,100.0,14.2,0.592,0.408,0.775,21.0,0.617,1,0.387,-0.058,2855.35,101.97678571428571,93.33,28,4,2026-08-15,2026-05-18,21,7,37.371800822185726,7.0,0.75,0.25,14,28,2855.35,2,2,3,7,1,1,9370.49,9370.49,0,0,0,0,4,4,3,2,0,0.75,0.6666666666666666,0.0,4,0.28875,1,0,0.25,0.0,0,4761.583333333333,4.441484800224015,0.480594340117958,0.04997199810987241,0.125,0.0,0.713,0.3161,0.28775
C000370,33,8.6,253454,2100543,15101.54,52,319.87,16.2,0.605,0.395,0.625,11.0,0.571,5,0.451,0.008,15954.8,306.8230769230769,287.205,52,4,2026-08-13,2026-05-12,34,18,156.36400622050877,13.0,0.6538461538461539,0.34615384615384615,16,52,15954.8,2,4,5,11,5,3,1284064.66,256812.93199999997,2,0,0,1,4,4,2,0,0,0.5,0.0,0.0,2,0.546,2,0,1.0,0.0,0,21121.166666666668,8.28766955739503,0.7149955415972918,0.06294948984825649,0.625,0.0,0.534,0.5353,0.9766666666666667
C000371,28,9.2,169882,510580,7114.96,55,188.1,4.4,0.818,0.182,0.543,11.0,0.299,2,0.841,0.11,6811.52,123.84581818181819,106.33,55,4,2026-08-25,2026-04-13,47,8,61.33664582513003,13.75,0.8545454545454545,0.14545454545454545,4,55,6811.52,5,5,5,15,2,2,84539.92,42269.96,0,0,0,1,4,4,4,1,1,1.0,0.25,1.0,5,0.5724,1,0,0.2,0.0,0,14156.833333333334,3.0054979338599734,0.5025813211523292,0.0400955957664732,0.25,0.0,0.4291,0.5023,0.8085
C000372,36,10.7,60015,355307,2764.87,22,100.0,122.2,0.792,0.208,0.401,8.0,0.564,2,0.438,-0.058,2485.08,112.95818181818181,108.79,22,5,2026-04-23,2025-11-25,16,6,52.258138818056594,4.4,0.7272727272727273,0.2727272727272727,128,22,2485.08,1,1,2,4,2,2,95242.56,47621.28,0,0,0,1,3,3,2,0,0,0.6666666666666666,0.0,0.0,3,0.5203333333333333,1,0,0.3333333333333333,0.0,0,5001.25,5.920303257518953,0.5528357910522369,0.041407648087978005,0.25,0.0,0.40145000000000003,0.41889999999999994,0.384
C000373,49,11.0,83373,362239,3320.72,35,100.0,21.8,0.644,0.356,0.231,3.0,0.276,2,0.515,0.333,3791.14,108.31828571428571,92.21,35,4,2026-08-07,2026-05-17,25,10,56.59260508154724,8.75,0.7142857142857143,0.2857142857142857,22,35,3791.14,2,2,4,8,2,2,79472.99,39736.495,0,0,0,1,6,6,2,0,0,0.3333333333333333,0.0,0.0,2,0.27849999999999997,0,0,0.0,0.0,0,6947.75,4.344799875259376,0.4779561728617178,0.04547203531119187,0.25,0.0,0.20295,0.40449999999999997,0.54675
C000374,47,3.0,197090,930363,8370.35,55,132.27,6.8,0.743,0.257,0.771,16.0,0.73,4,0.676,0.07,7637.29,138.85981818181818,131.38,55,5,2026-08-23,2026-03-20,36,19,64.50586968672233,11.0,0.6545454545454545,0.34545454545454546,6,55,7637.29,4,5,5,14,4,4,618283.72,154570.93,1,1,0,1,4,4,3,0,0,0.75,0.0,0.0,5,0.5766,0,0,0.0,0.0,0,16424.166666666668,4.720498249530671,0.509636206809072,0.038750266375767416,0.5,0.0,0.68945,0.5903,0.8959999999999999
C000375,59,18.0,99366,673658,2634.77,60,100.0,1.7,0.689,0.311,0.629,16.0,0.604,1,0.501,-0.207,2817.83,46.96383333333333,40.0,60,4,2026-08-27,2026-05-27,43,17,13.785815738104573,15.0,0.7166666666666667,0.2833333333333333,2,60,2817.83,5,5,3,13,1,1,15214.94,15214.94,0,0,0,0,4,4,4,2,1,1.0,0.5,0.5,3,0.4406666666666666,2,0,0.6666666666666666,0.0,0,8280.5,6.779562425779441,0.3181897228428235,0.028358090292454157,0.125,0.0,0.5940500000000001,0.3503,0.6409166666666667
C000376,35,18.0,39336,146319,1116.46,22,100.0,8.0,0.917,0.083,0.79,7.0,0.731,2,0.59,-0.056,1237.56,56.25272727272727,40.0,22,4,2026-08-17,2026-05-16,22,0,27.748526547208332,5.5,1.0,0.0,12,22,1237.56,3,1,1,5,2,2,43071.78,21535.89,0,0,1,0,7,7,1,0,0,0.14285714285714285,0.0,0.0,5,0.2826,1,0,0.2,0.0,0,3278.0,3.7197223917022573,0.3405918242830995,0.031461256863941425,0.25,0.0,0.60825,0.427,0.088
C000377,50,4.1,37823,123999,1275.96,33,100.0,7.6,0.772,0.228,0.806,13.0,0.545,2,0.692,0.073,1410.64,42.74666666666667,40.0,33,5,2026-08-19,2026-03-18,23,10,7.4918379198075735,6.6,0.696969696969697,0.30303030303030304,10,33,1410.64,3,2,1,6,2,2,54111.91,27055.955,0,0,0,1,7,7,2,2,2,0.2857142857142857,1.0,1.0,2,0.5705,0,0,0.0,0.0,0,3151.9166666666665,3.278402030510536,0.40482034740766204,0.03729582529148931,0.25,0.0,0.62895,0.4951,0.07966666666666666
C000378,21,9.6,54109,97385,1141.83,21,100.0,3.3,0.908,0.092,0.459,1.0,0.473,1,0.596,-0.063,1186.55,56.50238095238095,51.61,21,3,2026-08-25,2026-06-19,20,1,20.42582235915164,7.0,0.9523809523809523,0.047619047619047616,4,21,1186.55,5,1,1,7,1,1,24766.34,24766.34,0,0,0,0,6,6,2,0,0,0.3333333333333333,0.0,0.0,5,0.3944,0,0,0.0,0.0,0,4509.083333333333,1.7997930104049233,0.25322885287105656,0.02192888428912011,0.125,0.0,0.3348,0.34129999999999994,0.11208333333333334
C000379,38,8.1,82790,228504,3367.39,26,100.0,6.0,0.635,0.365,0.607,7.0,0.283,4,0.449,-0.106,2711.34,104.2823076923077,81.805,26,3,2026-08-22,2026-06-16,17,9,68.61405566253563,8.666666666666666,0.6538461538461539,0.34615384615384615,7,26,2711.34,4,2,2,8,4,4,153144.58000000002,38286.145000000004,1,0,0,1,3,3,2,0,0,0.6666666666666666,0.0,0.0,2,0.49549999999999994,0,0,0.0,0.0,0,6899.166666666667,2.7600434835125016,0.4880864838748641,0.03274960744051214,0.5,0.0,0.4139,0.4472,0.46575
C000380,37,4.3,73404,82127,2539.53,41,100.0,6.6,0.737,0.263,0.573,8.0,0.434,3,0.419,0.069,2230.3,54.397560975609764,47.24,41,4,2026-08-22,2026-05-08,32,9,19.562490355331526,10.25,0.7804878048780488,0.21951219512195122,7,41,2230.3,4,3,2,9,3,2,59818.53,19939.51,0,0,0,1,6,6,4,1,0,0.6666666666666666,0.25,0.0,3,0.449,1,0,0.3333333333333333,0.0,0,6117.0,1.1188354858045884,0.41515939185875433,0.030383902784589398,0.375,0.0,0.44634999999999997,0.4257,0.2818333333333333
C000381,39,4.6,216522,385158,12748.37,78,178.6,23.5,0.94,0.06,0.965,13.0,0.641,6,0.72,0.006,10346.28,132.6446153846154,117.645,78,4,2026-08-06,2026-05-05,70,8,67.2894651968161,19.5,0.8974358974358975,0.10256410256410256,23,78,10346.28,2,5,5,12,6,5,270636.87,45106.145,1,1,0,1,6,6,3,2,1,0.5,0.6666666666666666,0.5,3,0.5099999999999999,1,0,0.3333333333333333,0.0,0,18043.5,1.7788400254939452,0.7065353174273284,0.04778396652534154,0.75,0.0,0.7245,0.666,0.8119166666666666
C000382,61,3.3,68795,252112,2323.98,44,100.0,13.0,0.433,0.567,0.526,10.0,0.597,3,0.621,-0.087,2648.85,60.20113636363636,46.915,44,4,2026-08-16,2026-05-24,19,25,27.64423058660086,11.0,0.4318181818181818,0.5681818181818182,13,44,2648.85,2,4,2,8,3,2,81559.39,27186.463333333333,0,0,0,1,7,7,2,0,0,0.2857142857142857,0.0,0.0,3,0.502,0,0,0.0,0.0,0,5732.916666666667,3.664684933498074,0.405374809215786,0.03850352496547714,0.375,0.0,0.48595,0.48630000000000007,0.35483333333333333
C000383,29,2.3,138803,677903,7121.63,54,132.47,10.1,0.906,0.094,0.99,14.0,0.92,4,0.59,-0.073,5568.83,103.12648148148148,93.445,54,5,2026-08-19,2026-03-30,48,6,43.260239671585815,10.8,0.8888888888888888,0.1111111111111111,10,54,5568.83,3,5,4,12,4,4,359724.05,89931.0125,1,1,0,1,7,7,5,3,2,0.7142857142857143,0.6,0.6666666666666666,3,0.65,3,1,1.0,0.3333333333333333,0,11566.916666666666,4.883921817251789,0.6156895744328293,0.04012038644697881,0.5,0.0,0.8155,0.5645,0.8199999999999998
C000384,30,8.9,68319,102070,1733.09,4,518.92,50.8,0.582,0.418,0.17,6.0,0.258,1,0.398,-0.11,1627.16,406.79,420.82,4,1,2026-06-23,2026-06-06,3,1,155.4134346402095,4.0,0.75,0.25,67,4,1627.16,1,1,1,3,1,1,12819.28,12819.28,0,0,0,0,3,3,1,1,0,0.3333333333333333,1.0,0.0,5,0.2808,1,0,0.2,0.0,0,5693.25,1.4940206970242538,0.304411364334958,0.023817093341530177,0.125,0.0,0.201,0.2069,0.22083333333333333
C000385,49,5.0,69239,83754,2561.13,31,100.0,2.5,0.932,0.068,0.846,24.0,0.707,2,0.574,0.041,2412.07,77.80870967741936,75.77,31,4,2026-08-26,2026-05-06,28,3,26.367505853725273,7.75,0.9032258064516129,0.0967741935483871,3,31,2412.07,5,2,2,9,2,2,27510.57,13755.285,1,0,0,0,5,5,3,1,0,0.6,0.3333333333333333,0.0,5,0.387,2,1,0.4,0.5,0,5769.916666666667,1.2096361876976849,0.4438764280246682,0.03483686939441644,0.25,0.0,0.79745,0.4222,0.26441666666666663
C000386,33,12.5,150072,528363,6866.88,54,149.2,0.3,0.767,0.233,0.665,14.0,0.57,3,0.577,0.078,5554.86,102.86777777777777,89.145,54,4,2026-08-29,2026-05-12,45,9,51.884769374853754,13.5,0.8333333333333334,0.16666666666666666,0,54,5554.86,5,5,4,14,3,3,351057.31,117019.10333333333,0,1,0,1,3,3,1,1,1,0.3333333333333333,1.0,1.0,5,0.4704,2,1,0.4,0.5,0,12506.0,3.5207300495762035,0.5490868383176075,0.037014632976171434,0.375,0.0,0.58175,0.4731,0.7963333333333333
C000387,33,1.6,63531,444538,2030.88,17,126.43,23.2,0.778,0.222,0.194,5.0,0.302,1,0.419,-0.105,1741.71,102.4535294117647,69.69,17,4,2026-08-03,2026-05-22,10,7,76.81934065887773,4.25,0.5882352941176471,0.4117647058823529,26,17,1741.71,1,1,1,3,1,1,103085.97,103085.97,0,0,0,0,5,5,1,0,0,0.2,0.0,0.0,4,0.34975,0,0,0.0,0.0,0,5294.25,6.997182477845461,0.3836010766397507,0.027415120177551117,0.125,0.0,0.2128,0.3257,0.3986666666666666
C000388,43,5.1,132567,346023,5669.11,45,117.13,5.4,0.584,0.416,0.482,10.0,0.415,7,0.732,-0.322,5270.07,117.11266666666666,112.48,45,5,2026-08-22,2026-04-14,25,20,58.8852923603478,9.0,0.5555555555555556,0.4444444444444444,7,45,5270.07,4,4,4,12,7,5,355474.86,50782.12285714286,2,1,1,1,5,5,4,2,0,0.8,0.5,0.0,3,0.39866666666666667,1,1,0.3333333333333333,1.0,0,11047.25,2.61017447781122,0.5131693407861685,0.03975401117925275,0.875,0.0,0.42064999999999997,0.7571000000000001,0.69275
C000389,48,2.9,45917,229901,1000.0,5,149.4,41.9,0.462,0.538,0.626,15.0,0.808,1,0.188,-0.086,1079.31,215.862,208.66,5,3,2026-07-16,2026-04-14,3,2,93.85676118426417,1.6666666666666667,0.6,0.4,44,5,1079.31,1,1,1,3,1,1,43473.3,43473.3,0,0,0,0,3,3,1,1,0,0.3333333333333333,1.0,0.0,4,0.44375,2,1,0.5,0.5,0,3826.4166666666665,5.006881982707929,0.26134111549099465,0.023505673280048784,0.125,0.0,0.6337,0.21889999999999998,0.14599999999999996
C000390,34,6.2,107161,520319,3961.06,36,137.57,7.2,0.808,0.192,0.873,10.0,0.734,2,0.511,-0.153,3965.39,110.14972222222222,95.43,36,5,2026-08-21,2026-04-17,31,5,53.8307267797391,7.2,0.8611111111111112,0.1388888888888889,8,36,3965.39,3,3,4,10,2,2,71691.1,35845.55,0,0,0,1,5,5,4,1,1,0.8,0.25,1.0,4,0.53975,2,2,0.5,1.0,0,8930.083333333334,4.855488470618975,0.443563609895391,0.03700404064911675,0.25,0.0,0.67635,0.44079999999999997,0.6919166666666667
C000391,22,11.1,107845,261751,4998.84,54,100.0,5.5,0.911,0.089,0.72,12.0,0.541,2,0.396,0.101,5015.12,92.8725925925926,83.08000000000001,54,4,2026-08-24,2026-05-30,48,6,44.703689484526905,13.5,0.8888888888888888,0.1111111111111111,5,54,5015.12,5,5,4,14,2,2,92052.68999999999,46026.344999999994,1,0,0,0,7,7,4,2,1,0.5714285714285714,0.5,0.5,2,0.489,1,1,0.5,1.0,0,8987.083333333334,2.4271037136631275,0.5562249524780936,0.04650303676572859,0.25,0.0,0.57925,0.3688,0.6075
C000392,40,9.1,73723,191839,2525.32,40,100.0,5.7,0.515,0.485,0.506,13.0,0.351,1,0.604,0.105,2840.91,71.02275,58.864999999999995,40,4,2026-08-24,2026-05-15,20,20,32.09323340994372,10.0,0.5,0.5,5,40,2840.91,5,3,3,11,1,1,41116.64,41116.64,0,0,0,0,7,7,3,0,0,0.42857142857142855,0.0,0.0,4,0.348,0,0,0.0,0.0,0,6143.583333333333,2.6021594346404786,0.4110500115296448,0.03853492125930849,0.125,0.0,0.44545,0.3812,0.35558333333333336
C000393,29,11.1,99539,952075,4966.58,54,100.0,12.9,0.796,0.204,0.902,18.0,1.0,2,0.642,0.198,4261.45,78.91574074074073,71.67,54,4,2026-08-16,2026-05-26,42,12,36.655466404964464,13.5,0.7777777777777778,0.2222222222222222,13,54,4261.45,2,5,4,11,2,2,208864.68,104432.34,1,0,0,0,4,4,3,2,0,0.75,0.6666666666666666,0.0,4,0.74475,2,2,0.5,1.0,0,8294.916666666666,9.564843930519697,0.5987498367474056,0.04281186268698701,0.25,0.0,0.8359000000000001,0.4426,0.759
C000394,30,2.0,130522,719623,6807.93,57,167.42,7.2,0.676,0.324,0.573,17.0,0.609,3,0.532,-0.103,7672.9,134.61228070175437,120.16,57,6,2026-08-22,2026-03-31,42,15,66.36737230903084,9.5,0.7368421052631579,0.2631578947368421,7,57,7672.9,4,5,5,14,3,3,348370.02,116123.34000000001,0,0,1,1,4,4,1,0,0,0.25,0.0,0.0,3,0.4996666666666667,0,0,0.0,0.0,0,10876.833333333334,5.5134230244709705,0.6259110341551616,0.05878625825531328,0.375,0.0,0.5801,0.5346,0.8119166666666667
C000395,39,7.7,39083,350478,1389.35,39,100.0,5.8,0.885,0.115,0.815,17.0,0.703,2,0.677,-0.024,1692.97,43.40948717948718,40.0,39,4,2026-08-23,2026-05-23,35,4,8.053489909976573,9.75,0.8974358974358975,0.10256410256410256,6,39,1692.97,4,3,1,8,2,2,126832.66,63416.33,1,0,0,0,4,4,2,2,0,0.5,1.0,0.0,3,0.3393333333333333,0,0,0.0,0.0,0,3256.9166666666665,8.96753063992017,0.42658444848143695,0.04331729908144206,0.25,0.0,0.7124999999999999,0.4531,0.22116666666666668
C000396,53,1.8,74430,176988,2298.05,22,137.78,40.9,0.625,0.375,0.187,8.0,0.109,2,0.418,-0.024,2521.39,114.60863636363636,101.175,22,6,2026-07-18,2026-02-06,18,4,48.75596210628081,3.6666666666666665,0.8181818181818182,0.18181818181818182,42,22,2521.39,1,1,2,4,2,2,54871.1,27435.55,1,0,0,1,4,4,2,1,0,0.5,0.5,0.0,5,0.3378,0,0,0.0,0.0,0,6202.5,2.3779121322047563,0.3705038291011689,0.03387599086389896,0.25,0.0,0.19140000000000001,0.4503999999999999,0.3418333333333333
C000397,36,7.8,251929,2015877,11848.16,77,177.73,13.0,0.608,0.392,0.72,6.0,0.707,4,0.719,-0.276,12121.47,157.4216883116883,121.54,77,5,2026-08-16,2026-04-30,49,28,88.42887258312537,15.4,0.6363636363636364,0.36363636363636365,13,77,12121.47,3,5,5,13,4,4,1446658.01,361664.5025,1,1,0,1,7,7,2,1,0,0.2857142857142857,0.5,0.0,2,0.6085,0,0,0.0,0.0,0,20994.083333333332,8.001766370683804,0.5643571006116803,0.04811462753394805,0.5,0.0,0.5607500000000001,0.6032,0.9666666666666666
C000398,29,8.7,86835,1181414,4926.92,39,116.17,16.4,0.717,0.283,0.583,16.0,0.75,2,0.453,0.17,5941.15,152.33717948717947,151.67,39,4,2026-08-13,2026-05-15,35,4,51.46748498087322,9.75,0.8974358974358975,0.10256410256410256,16,39,5941.15,2,3,4,9,2,2,549256.48,274628.24,0,0,0,1,5,5,3,2,0,0.6,0.6666666666666666,0.0,2,0.5545,1,0,0.5,0.0,0,7236.25,13.60527437093338,0.6808664708930731,0.06841884032936028,0.25,0.0,0.60985,0.3859,0.7470000000000001
C000399,37,6.7,107062,329953,5882.21,38,141.75,0.9,0.715,0.285,0.758,14.0,0.647,3,0.53,0.04,6448.43,169.6955263157895,149.31,38,4,2026-08-29,2026-04-30,29,9,80.23254215083662,9.5,0.7631578947368421,0.23684210526315788,0,38,6448.43,5,3,5,13,3,3,167278.04,55759.34666666667,0,0,1,1,4,4,2,1,0,0.5,0.5,0.0,2,0.4635,2,1,1.0,0.5,0,8921.833333333334,3.0818871308213933,0.659305075563692,0.060230800844370554,0.375,0.0,0.64285,0.4590000000000001,0.6534166666666666
C000400,42,5.1,207489,1546275,13416.93,59,227.28,13.7,0.584,0.416,0.834,18.0,0.646,3,0.595,0.1,13904.97,235.67745762711863,204.96,59,4,2026-08-15,2026-05-05,40,19,117.69482827229744,14.75,0.6779661016949152,0.3220338983050847,14,59,13904.97,2,5,5,12,3,2,970273.92,323424.64,1,0,0,0,6,6,3,3,0,0.5,1.0,0.0,4,0.6275,2,0,0.5,0.0,0,17290.75,7.452322773737403,0.7759599786012753,0.06701545624105373,0.375,0.0,0.7167999999999999,0.47850000000000004,0.9444999999999999
C000401,39,3.0,61951,159517,2335.36,47,100.0,16.5,0.532,0.468,0.658,7.0,0.507,1,0.422,-0.084,2236.39,47.5827659574468,40.0,47,5,2026-08-12,2026-02-10,27,20,10.847670297294988,9.4,0.574468085106383,0.425531914893617,17,47,2236.39,2,4,2,8,1,1,33350.38,33350.38,0,0,0,1,5,5,1,1,0,0.2,1.0,0.0,2,0.46099999999999997,1,0,0.5,0.0,0,5162.583333333333,2.5748898322868072,0.4523626737260093,0.03609933657245242,0.125,0.0,0.49285000000000007,0.3641,0.257
C000402,21,6.0,43610,184924,2638.72,28,100.0,6.5,0.784,0.216,0.902,20.0,0.543,1,0.584,0.179,3071.29,109.68892857142858,94.88499999999999,28,3,2026-08-23,2026-06-03,24,4,62.99023424246519,9.333333333333334,0.8571428571428571,0.14285714285714285,6,28,3071.29,4,2,3,9,1,1,27874.33,27874.33,0,0,0,0,3,3,0,0,0,0.0,0.0,0.0,4,0.52825,2,1,0.5,0.5,0,3634.1666666666665,4.240403577161201,0.7260866773675763,0.07042627837651914,0.125,0.0,0.74165,0.3377,0.20316666666666666
C000403,29,4.0,130523,295872,5309.42,44,100.0,0.7,0.857,0.143,0.502,3.0,0.567,4,0.551,-0.034,5326.16,121.0490909090909,94.12,44,4,2026-08-29,2026-04-17,36,8,74.32524654229502,11.0,0.8181818181818182,0.18181818181818182,0,44,5326.16,5,4,4,13,4,4,175184.66999999998,43796.167499999996,1,1,0,1,6,6,1,0,0,0.16666666666666666,0.0,0.0,2,0.3545,2,1,1.0,0.5,0,10876.916666666666,2.2668188748343203,0.48813649701585166,0.04080629467603411,0.5,0.0,0.39765000000000006,0.5153,0.6611666666666667
C000404,51,11.7,86499,521089,3160.84,46,100.0,9.3,0.838,0.162,0.628,8.0,0.761,2,0.6,-0.045,3804.45,82.70543478260869,75.03999999999999,46,5,2026-08-20,2026-04-11,40,6,33.71119093492853,9.2,0.8695652173913043,0.13043478260869565,9,46,3804.45,3,4,4,11,2,1,299568.81,149784.405,0,0,0,0,3,3,2,1,0,0.6666666666666666,0.5,0.0,2,0.521,0,0,0.0,0.0,0,7208.25,6.0242199331784185,0.4385031040821281,0.04398258939409704,0.25,0.0,0.55285,0.46749999999999997,0.6116666666666666
C000405,32,3.1,69597,597063,3499.96,45,100.0,6.0,0.725,0.275,0.536,8.0,0.478,4,0.595,0.303,2873.02,63.84488888888889,55.22,45,6,2026-08-23,2026-01-02,33,12,22.19384493115789,7.5,0.7333333333333333,0.26666666666666666,6,45,2873.02,4,4,3,11,4,4,271108.76,67777.19,1,1,0,1,5,5,2,0,0,0.4,0.0,0.0,5,0.372,2,1,0.4,0.5,0,5799.75,8.578861157808527,0.6034673908358119,0.04128080233343391,0.5,0.0,0.44070000000000004,0.6034999999999999,0.5675
C000406,29,2.9,31260,142481,1000.0,26,100.0,4.1,0.764,0.236,0.675,19.0,0.474,3,0.59,-0.182,1174.65,45.17884615384616,40.0,26,3,2026-08-21,2026-06-18,15,11,10.569251752862389,8.666666666666666,0.5769230769230769,0.4230769230769231,8,26,1174.65,3,2,1,6,3,3,97200.95,32400.316666666666,0,0,1,1,5,5,5,2,2,1.0,0.4,1.0,2,0.3825,1,1,0.5,1.0,0,2605.0,4.557933461292387,0.3838771593090211,0.03757677543186181,0.375,0.0,0.61225,0.4395,0.06508333333333333
C000407,50,2.8,103676,373042,4988.7,36,186.97,19.5,0.757,0.243,0.684,10.0,0.782,1,0.512,-0.001,5672.88,157.58,151.91,36,4,2026-08-10,2026-05-11,29,7,65.80957550821482,9.0,0.8055555555555556,0.19444444444444445,19,36,5672.88,2,3,4,9,1,1,69503.07,69503.07,0,0,0,0,3,3,3,1,0,1.0,0.3333333333333333,0.0,4,0.48975,1,1,0.25,1.0,0,8639.666666666666,3.5981519348740307,0.5774181102665998,0.05471738878814769,0.125,0.0,0.6033000000000001,0.3536,0.6556666666666667
