customer_id,cluster_id,primary_segment,customer_persona,customer_value_score,value_band,transaction_intensity_score,transactional_behavior,digital_affinity_score,digital_affinity,engagement_level,relationship_status,relationship_depth,spending_behavior,marketing_response_score,marketing_responsiveness,cross_sell_score,cross_sell_opportunity,retention_risk_score,retention_risk,recommendation_readiness_score,recommendation_readiness,genai_priority_score,genai_targeting_priority,recommendation_context
C000001,3,Premium High-Value,Premium Digital Customer,0.6625,High,0.8208333333333333,Very High Transactional,0.7296,Highly Digital,Very High Engagement,Recently Active,Established Relationship,Growing Spender,0.5583333333333333,Responsive,0.6316616666666667,Moderate Cross-Sell Opportunity,0.08541666666666667,Low Risk,0.47123000000000004,Ready,0.609806,Priority 2,Premium High-Value | Premium Digital Customer | High Value | Highly Digital | Very High Transactional | Growing Spender | Established Relationship | Moderate Cross-Sell Opportunity | Low Risk | Ready
C000348,1,Core Active,Core Relationship Customer,0.34841666666666665,Low,0.44083333333333335,Moderate Transactional,0.6424,Digitally Active,Moderate Engagement,Active,Developing Relationship,Stable Spender,0.76,Highly Responsive,0.49964666666666663,Moderate Cross-Sell Opportunity,0.4205833333333334,Moderate Risk,0.28723333333333334,Needs Nurturing,0.4839065,Priority 3,Core Active | Core Relationship Customer | Low Value | Digitally Active | Moderate Transactional | Stable Spender | Developing Relationship | Moderate Cross-Sell Opportunity | Moderate Risk | Needs Nurturing
C000349,1,Core Active,Core Relationship Customer,0.35866666666666663,Medium,0.20750000000000002,Low Transactional,0.3834,Moderate Digital,Moderate Engagement,Active,Established Relationship,Declining Spender,0.37,Responsive,0.34220500000000004,Low Cross-Sell Opportunity,0.8730000000000001,Critical Risk,0.19669999999999999,Low Readiness,0.2923365,Priority 4,Core Active | Core Relationship Customer | Medium Value | Moderate Digital | Low Transactional | Declining Spender | Established Relationship | Low Cross-Sell Opportunity | Critical Risk | Low Readiness
C000350,1,Core Active,Core Relationship Customer,0.07725,Low,0.14666666666666667,Low Transactional,0.5024,Digitally Active,Moderate Engagement,Recently Active,Shallow Relationship,Stable Spender,0.3083333333333333,Low Response,0.4743133333333333,Moderate Cross-Sell Opportunity,0.6045833333333334,High Risk,0.11675999999999999,Low Readiness,0.2842798333333333,Priority 4,Core Active | Core Relationship Customer | Low Value | Digitally Active | Low Transactional | Stable Spender | Shallow Relationship | Moderate Cross-Sell Opportunity | High Risk | Low Readiness
C000351,1,Core Active,Core Relationship Customer,0.5418333333333334,Medium,0.47291666666666665,Moderate Transactional,0.5641999999999999,Digitally Active,High Engagement,Recently Active,Shallow Relationship,Growing Spender,0.0,Unresponsive,0.643715,Moderate Cross-Sell Opportunity,0.38245833333333334,Moderate Risk,0.48696249999999996,Ready,0.45788429166666667,Priority 3,Core Active | Core Relationship Customer | Medium Value | Digitally Active | Moderate Transactional | Growing Spender | Shallow Relationship | Moderate Cross-Sell Opportunity | Moderate Risk | Ready
C000352,1,Core Active,Core Relationship Customer,0.39049999999999996,Medium,0.25916666666666666,Moderate Transactional,0.4686,Digitally Active,Moderate Engagement,Recently Active,Established Relationship,Stable Spender,0.29,Low Response,0.3990783333333333,Low Cross-Sell Opportunity,0.5661666666666667,High Risk,0.12816999999999995,Low Readiness,0.31172433333333327,Priority 3,Core Active | Core Relationship Customer | Medium Value | Digitally Active | Moderate Transactional | Stable Spender | Established Relationship | Low Cross-Sell Opportunity | High Risk | Low Readiness
C000353,3,Premium High-Value,Premium Digital Customer,0.9741666666666667,Very High,0.9620833333333334,Very High Transactional,0.7614000000000001,Highly Digital,Very High Engagement,Active,Established Relationship,Declining Spender,0.7333333333333333,Highly Responsive,0.6632383333333335,Moderate Cross-Sell Opportunity,0.4667083333333333,Moderate Risk,0.5227999999999999,Ready,0.6757923333333333,Priority 2,Premium High-Value | Premium Digital Customer | Very High Value | Highly Digital | Very High Transactional | Declining Spender | Established Relationship | Moderate Cross-Sell Opportunity | Moderate Risk | Ready
C000354,2,At Risk,At-Risk Engagement Customer,0.17433333333333334,Low,0.23041666666666666,Low Transactional,0.13160000000000002,Low Digital,Moderate Engagement,At Risk,Developing Relationship,Stable Spender,0.0,Unresponsive,0.27626166666666674,Low Cross-Sell Opportunity,0.9192083333333334,Critical Risk,0.1937833333333333,Low Readiness,0.16555350000000002,Priority 4,At Risk | At-Risk Engagement Customer | Low Value | Low Digital | Low Transactional | Stable Spender | Developing Relationship | Low Cross-Sell Opportunity | Critical Risk | Low Readiness
C000355,2,At Risk,At-Risk Declining Customer,0.41991666666666666,Medium,0.3491666666666666,Moderate Transactional,0.619,Digitally Active,Moderate Engagement,At Risk,Shallow Relationship,Declining Spender,0.2333333333333333,Low Response,0.5456833333333333,Moderate Cross-Sell Opportunity,0.8617500000000001,Critical Risk,0.65665,Highly Ready,0.45134666666666656,Priority 3,At Risk | At-Risk Declining Customer | Medium Value | Digitally Active | Moderate Transactional | Declining Spender | Shallow Relationship | Moderate Cross-Sell Opportunity | Critical Risk | Highly Ready
C000356,3,Premium High-Value,Premium Digital Customer,0.984,Very High,0.9225000000000001,Very High Transactional,0.8804,Highly Digital,Very High Engagement,Recently Active,Deep Relationship,Growing Spender,0.44999999999999996,Responsive,0.669055,Moderate Cross-Sell Opportunity,0.1721666666666667,Low Risk,0.65003,Highly Ready,0.6836073333333332,Priority 2,Premium High-Value | Premium Digital Customer | Very High Value | Highly Digital | Very High Transactional | Growing Spender | Deep Relationship | Moderate Cross-Sell Opportunity | Low Risk | Highly Ready
C000357,3,Premium High-Value,Premium Relationship Customer,0.7000833333333334,High,0.7116666666666667,High Transactional,0.547,Digitally Active,High Engagement,Active,Established Relationship,Stable Spender,0.11666666666666665,Unresponsive,0.5611999999999999,Moderate Cross-Sell Opportunity,0.4348333333333334,Moderate Risk,0.37274999999999997,Needs Nurturing,0.44641,Priority 3,Premium High-Value | Premium Relationship Customer | High Value | Digitally Active | High Transactional | Stable Spender | Established Relationship | Moderate Cross-Sell Opportunity | Moderate Risk | Needs Nurturing
C000358,1,Core Active,Core Relationship Customer,0.5853333333333334,Medium,0.3370833333333333,Moderate Transactional,0.6386000000000001,Digitally Active,High Engagement,At Risk,Shallow Relationship,Stable Spender,0.42999999999999994,Responsive,0.6084616666666668,Moderate Cross-Sell Opportunity,0.8182083333333333,Critical Risk,0.1393,Low Readiness,0.4093426666666667,Priority 3,Core Active | Core Relationship Customer | Medium Value | Digitally Active | Moderate Transactional | Stable Spender | Shallow Relationship | Moderate Cross-Sell Opportunity | Critical Risk | Low Readiness
C000359,1,Core Active,Core Digital Customer,0.14141666666666666,Low,0.2754166666666667,Moderate Transactional,0.7012,Highly Digital,High Engagement,Active,Developing Relationship,Declining Spender,0.3833333333333333,Responsive,0.4528066666666667,Moderate Cross-Sell Opportunity,0.6327916666666668,High Risk,0.0448,Low Readiness,0.28164199999999995,Priority 4,Core Active | Core Digital Customer | Low Value | Highly Digital | Moderate Transactional | Declining Spender | Developing Relationship | Moderate Cross-Sell Opportunity | High Risk | Low Readiness
C000360,1,Core Active,Core Digital Customer,0.26758333333333334,Low,0.27,Moderate Transactional,0.733,Highly Digital,High Engagement,Recently Active,Shallow Relationship,Declining Spender,0.37,Responsive,0.5936833333333332,Moderate Cross-Sell Opportunity,0.5146666666666667,Moderate Risk,0.2882833333333333,Needs Nurturing,0.4128466666666666,Priority 3,Core Active | Core Digital Customer | Low Value | Highly Digital | Moderate Transactional | Declining Spender | Shallow Relationship | Moderate Cross-Sell Opportunity | Moderate Risk | Needs Nurturing
C000361,1,Core Active,Core Relationship Customer,0.08275,Low,0.19416666666666665,Low Transactional,0.6634,Digitally Active,High Engagement,Active,Shallow Relationship,Declining Spender,0.41,Responsive,0.47773,Moderate Cross-Sell Opportunity,0.7295000000000001,High Risk,0.10297,Low Readiness,0.29052399999999995,Priority 4,Core Active | Core Relationship Customer | Low Value | Digitally Active | Low Transactional | Declining Spender | Shallow Relationship | Moderate Cross-Sell Opportunity | High Risk | Low Readiness
C000362,3,Premium High-Value,Premium Relationship Customer,0.9453333333333332,Very High,0.9183333333333333,Very High Transactional,0.6202,Digitally Active,High Engagement,Active,Deep Relationship,Stable Spender,0.6499999999999999,Highly Responsive,0.5297483333333333,Moderate Cross-Sell Opportunity,0.407,Moderate Risk,0.48621000000000003,Ready,0.6115769999999999,Priority 2,Premium High-Value | Premium Relationship Customer | Very High Value | Digitally Active | Very High Transactional | Stable Spender | Deep Relationship | Moderate Cross-Sell Opportunity | Moderate Risk | Ready
C000363,1,Core Active,Core Relationship Customer,0.52925,Medium,0.51375,High Transactional,0.6072,Digitally Active,Very High Engagement,Recently Active,Developing Relationship,Growing Spender,0.175,Low Response,0.60629,Moderate Cross-Sell Opportunity,0.237625,Low Risk,0.4760599999999999,Ready,0.491527,Priority 3,Core Active | Core Relationship Customer | Medium Value | Digitally Active | High Transactional | Growing Spender | Developing Relationship | Moderate Cross-Sell Opportunity | Low Risk | Ready
C000364,1,Core Active,Core Relationship Customer,0.43433333333333335,Medium,0.3433333333333333,Moderate Transactional,0.5105999999999999,Digitally Active,High Engagement,Active,Shallow Relationship,Stable Spender,0.0,Unresponsive,0.5417283333333334,Moderate Cross-Sell Opportunity,0.5408333333333334,Moderate Risk,0.276325,Needs Nurturing,0.34266641666666664,Priority 3,Core Active | Core Relationship Customer | Medium Value | Digitally Active | Moderate Transactional | Stable Spender | Shallow Relationship | Moderate Cross-Sell Opportunity | Moderate Risk | Needs Nurturing
C000365,1,Core Active,Core Relationship Customer,0.44025,Medium,0.2045833333333333,Low Transactional,0.6126,Digitally Active,High Engagement,Active,Shallow Relationship,Stable Spender,0.06999999999999999,Unresponsive,0.5621033333333334,Moderate Cross-Sell Opportunity,0.767375,Critical Risk,0.2816625,Needs Nurturing,0.34234662500000007,Priority 3,Core Active | Core Relationship Customer | Medium Value | Digitally Active | Low Transactional | Stable Spender | Shallow Relationship | Moderate Cross-Sell Opportunity | Critical Risk | Needs Nurturing
C000366,1,Core Active,Core Relationship Customer,0.26066666666666666,Low,0.5275,High Transactional,0.5484,Digitally Active,High Engagement,Active,Deep Relationship,Stable Spender,0.7374999999999999,Highly Responsive,0.31468833333333335,Low Cross-Sell Opportunity,0.5996666666666667,High Risk,0.5794166666666667,Ready,0.46589400000000003,Priority 3,Core Active | Core Relationship Customer | Low Value | Digitally Active | High Transactional | Stable Spender | Deep Relationship | Low Cross-Sell Opportunity | High Risk | Ready
C000367,1,Core Active,Core Digital Customer,0.34533333333333327,Low,0.22041666666666665,Low Transactional,0.8109999999999999,Highly Digital,High Engagement,Active,Shallow Relationship,Growing Spender,0.76,Highly Responsive,0.6037083333333333,Moderate Cross-Sell Opportunity,0.527125,Moderate Risk,0.31562999999999997,Needs Nurturing,0.5111075,Priority 2,Core Active | Core Digital Customer | Low Value | Highly Digital | Low Transactional | Growing Spender | Shallow Relationship | Moderate Cross-Sell Opportunity | Moderate Risk | Needs Nurturing
C000368,1,Core Active,Core Relationship Customer,0.49425,Medium,0.6083333333333334,High Transactional,0.5998,Digitally Active,High Engagement,Recently Active,Developing Relationship,Stable Spender,0.29,Low Response,0.5969933333333334,Moderate Cross-Sell Opportunity,0.32166666666666666,Low Risk,0.30835,Needs Nurturing,0.45615633333333333,Priority 3,Core Active | Core Relationship Customer | Medium Value | Digitally Active | High Transactional | Stable Spender | Developing Relationship | Moderate Cross-Sell Opportunity | Low Risk | Needs Nurturing
C000369,1,Core Active,Core Relationship Customer,0.28941666666666666,Low,0.28500000000000003,Moderate Transactional,0.6198,Digitally Active,Moderate Engagement,Active,Shallow Relationship,Stable Spender,0.4624999999999999,Responsive,0.5161266666666666,Moderate Cross-Sell Opportunity,0.7658333333333334,Critical Risk,0.1885625,Low Readiness,0.3613077916666666,Priority 3,Core Active | Core Relationship Customer | Low Value | Digitally Active | Moderate Transactional | Stable Spender | Shallow Relationship | Moderate Cross-Sell Opportunity | Critical Risk | Low Readiness
C000370,3,Premium High-Value,Premium Relationship Customer,0.9593333333333333,Very High,0.8837499999999999,Very High Transactional,0.5554,Digitally Active,Moderate Engagement,Active,Deep Relationship,Stable Spender,0.175,Low Response,0.5144883333333333,Moderate Cross-Sell Opportunity,0.48554166666666676,Moderate Risk,0.5410999999999999,Ready,0.5199673333333332,Priority 2,Premium High-Value | Premium Relationship Customer | Very High Value | Digitally Active | Very High Transactional | Stable Spender | Deep Relationship | Moderate Cross-Sell Opportunity | Moderate Risk | Ready
C000371,3,Premium High-Value,Premium Cross-Sell Opportunity,0.8078333333333334,Very High,0.8466666666666667,Very High Transactional,0.6622000000000001,Digitally Active,Very High Engagement,Recently Active,Developing Relationship,Growing Spender,0.7749999999999999,Highly Responsive,0.721315,High Cross-Sell Opportunity,0.11333333333333333,Low Risk,0.27033999999999997,Needs Nurturing,0.6488211666666667,Priority 2,Premium High-Value | Premium Cross-Sell Opportunity | Very High Value | Digitally Active | Very High Transactional | Growing Spender | Developing Relationship | High Cross-Sell Opportunity | Low Risk | Needs Nurturing
C000372,0,Dormant / Declining,Dormant Reactivation Target,0.36925,Medium,0.2970833333333333,Moderate Transactional,0.41580000000000006,Moderate Digital,Moderate Engagement,Dormant,Developing Relationship,Stable Spender,0.2333333333333333,Low Response,0.40301000000000003,Low Cross-Sell Opportunity,0.8920416666666666,Critical Risk,0.2987833333333333,Needs Nurturing,0.30844883333333334,Priority 3,Dormant / Declining | Dormant Reactivation Target | Medium Value | Moderate Digital | Moderate Transactional | Stable Spender | Developing Relationship | Low Cross-Sell Opportunity | Critical Risk | Needs Nurturing
C000373,1,Core Active,Core Relationship Customer,0.53175,Medium,0.46541666666666665,Moderate Transactional,0.3446,Moderate Digital,High Engagement,Active,Developing Relationship,Growing Spender,0.11666666666666665,Unresponsive,0.46581999999999996,Moderate Cross-Sell Opportunity,0.590125,High Risk,0.09747499999999996,Low Readiness,0.30819808333333326,Priority 3,Core Active | Core Relationship Customer | Medium Value | Moderate Digital | Moderate Transactional | Growing Spender | Developing Relationship | Moderate Cross-Sell Opportunity | High Risk | Low Readiness
C000374,3,Premium High-Value,Premium Digital Customer,0.8915833333333333,Very High,0.8650000000000001,Very High Transactional,0.7330000000000001,Highly Digital,High Engagement,Recently Active,Established Relationship,Stable Spender,0.26249999999999996,Low Response,0.6213500000000001,Moderate Cross-Sell Opportunity,0.21783333333333338,Low Risk,0.20181,Needs Nurturing,0.5013116666666667,Priority 2,Premium High-Value | Premium Digital Customer | Very High Value | Highly Digital | Very High Transactional | Stable Spender | Established Relationship | Moderate Cross-Sell Opportunity | Low Risk | Needs Nurturing
